source,target,distance_meters,travel_time_seconds
427593065,10063052400,102.60536861312166,18.468966350361896
427593067,427593122,93.87228697896343,16.897011656213415
427593067,427593072,135.37104915106153,10.781764976633218
427593067,427593113,110.76882714996576,8.822295967696387
427593067,427593294,72.03200350866848,5.737062226354126
427593069,10079417514,83.35933591452135,6.639239143634444
427593069,618529362,145.90920939578504,10.505463076496522
427593069,618529316,41.2083482116424,7.417502678095633
427593069,428048569,49.67724122049011,3.576761367875288
427593071,456086068,113.2624723690812,20.387245026434616
427593071,456086082,74.21708354849609,5.343630015491718
427593071,456086064,240.81778278926834,17.33888036082732
427593072,427593109,78.78091998304936,5.672226238779554
427593072,427593067,135.37104915106153,10.781764976633218
427593072,427593078,14.44698804294091,1.0401831390917455
427593073,460976034,57.04000581282572,4.106880418523452
427593073,427593096,76.11599329034884,6.062335748788845
427593073,427593401,102.7583664757581,8.184294675060379
427593074,617235507,68.53888437174643,12.336999186914358
427593074,9190134570,28.884870255803698,5.199276646044665
427593074,10079417512,52.69215200423059,4.19672007113341
427593074,4352585854,60.112180401618765,4.787695784199725
427593075,610333282,99.41191146456447,17.894144063621603
427593075,610333339,44.13761203590587,3.515385029408432
427593075,10079431073,8.251181133997116,0.6571737186369385
427593076,2631196070,95.13925631062203,17.125066135911965
427593076,580236832,98.52084233770574,17.733751620787036
427593076,295735339,77.36271404342547,13.925288527816583
427593077,427593136,39.4578202091272,3.1426582467446442
427593077,427593283,144.0792160827576,25.934258894896367
427593077,5353889632,156.37953313494413,28.148315964289942
427593078,427593118,41.150846395060285,7.4071523511108515
427593078,427593294,100.19548555348317,7.214074959850788
427593078,427593072,14.44698804294091,1.0401831390917455
427593079,427593133,79.66100555519476,5.735592399974023
427593079,427593286,110.14386622927579,19.82589592126964
427593080,427593146,82.65380380843382,14.877684685518087
427593080,11898868421,102.33662120078955,7.486443732763642
427593082,427593138,35.75169768243405,6.435305582838128
427593082,12553312314,147.98056178402663,11.304861362866001
427593083,10063436999,15.764012333950898,2.8375222201111616
427593083,10063063241,78.62245185047567,14.15204133308562
427593083,427593158,46.149780781804765,8.306960540724859
427593084,461539242,46.90263815319051,8.44247486757429
427593084,427593178,111.44500186272262,8.876150590836314
427593085,11898247198,107.33475625307807,7.728102450221622
427593086,461539247,73.01916046674343,13.143448884013818
427593086,577450297,151.6789121106768,27.302204179921823
427593086,12414199261,97.53368747858255,17.556063746144858
427593087,427593238,29.14196862613103,5.245554352703585
427593087,10063093181,47.24393477011841,8.503908258621314
427593087,427593239,115.00172153688783,20.700309876639807
427593088,461539232,35.132809409355126,6.323905693683923
427593088,461539242,48.374236563192284,8.70736258137461
427593088,427593347,112.31460817007897,8.94541127018328
427593088,9360650403,62.88694747884336,5.0086949319432765
427593089,3422924508,58.38095773227912,10.508572391810242
427593089,613014002,10.921297394283009,0.8698378455623635
427593089,427593401,99.99897506943148,7.964520138273303
427593090,610333359,51.861360689476825,9.335044924105828
427593090,426962429,54.88932190425767,4.37171590387893
427593090,1289821760,84.9401335080546,6.765143376747711
427593091,10028878539,31.601138714177427,2.275281987420775
427593091,427593092,57.74560563344737,10.394209014020525
427593091,427593400,99.78777996164314,17.961800393095764
427593092,427593097,22.179591999877193,1.596930623991158
427593092,427593091,57.74560563344737,10.394209014020525
427593092,426841174,68.36126260555532,4.922010907599983
427593092,10028878538,75.48457203630481,13.587222966534865
427593094,427593193,33.60241369885984,6.048434465794771
427593094,427593190,26.555341291936998,4.779961432548659
427593094,427593191,121.17482700135932,21.811468860244677
427593095,442966052,76.8401527258109,6.120012164002637
427593095,427593186,93.2588908810572,16.786600358590295
427593096,427593095,72.41260753634106,5.767375821478491
427593096,427593187,93.7212493510696,16.86982488319253
427593096,442966051,77.78924543102913,14.002064177585243
427593097,442966051,65.18226187871294,11.73280713816833
427593097,427593092,22.179591999877193,1.596930623991158
427593097,608492801,167.39164226365742,30.130495607458332
427593097,295747253,86.20252258199298,6.206581625903495
427593098,442966046,80.38408352734393,6.4022721393459765
427593098,427593400,109.52187458196846,19.713937424754324
427593098,442966312,63.62585678754643,11.452654221758356
427593098,12388462899,82.47584260973656,6.568872420244505
427593099,610181414,44.030930911224836,7.92556756402047
427593099,610181415,42.08134413799405,7.5746419448389295
427593099,610181413,76.32935438466143,13.739283789239057
427593099,427593180,103.37248199049928,18.60704675828987
427593100,655441719,34.0418498474729,6.127532972545122
427593100,610181070,71.57233147597799,12.88301966567604
427593100,11393941774,108.20892390678699,7.791042521288664
427593100,10079431132,111.697452088532,8.042216550374304
427593101,460976063,53.22935104467139,3.8325132752163404
427593101,580250771,76.83326691314106,13.82998804436539
427593101,10094600862,84.6106758316053,6.738903384818122
427593103,427593300,215.3348663608123,38.760275944946216
427593103,442966201,52.713996469396164,9.48851936449131
427593103,10079377680,83.38404296319021,6.641206961670017
427593103,11195846207,46.41847268767438,3.697046497248402
427593105,427593106,100.20512270708458,18.036922087275222
427593105,427593115,95.83487663080795,17.250277793545433
427593105,427593396,36.38960244762988,2.8982869206076898
427593105,427593295,41.85202465142131,3.3333470961309004
427593106,427593107,81.37281795756913,14.64710723236244
427593106,427593105,100.20512270708458,18.036922087275222
427593106,427593290,35.10068186575596,6.318122735836073
427593106,427593289,44.05993369687269,7.930788065437083
427593107,427593106,81.37281795756913,14.64710723236244
427593107,427593127,35.185335454837656,6.333360381870778
427593107,427593130,44.69665889448583,8.045398601007449
427593108,427593132,36.84690120067848,6.632442216122127
427593108,427593286,80.46752413419885,6.408917851396369
427593109,427593118,82.64056193984929,6.313262258341966
427593109,427593072,78.78091998304936,5.672226238779554
427593109,427593126,39.93784505344532,7.188812109620158
427593109,9958668791,163.63371574939634,11.781627533956536
427593110,427593130,38.66894656667425,6.960410382001365
427593110,427593132,39.14451112506294,7.046012002511329
427593110,427593288,80.80759939256309,14.545367890661355
427593110,13120708939,82.53313266439261,14.855963879590668
427593111,9190087422,5.819376534100144,0.4634901664327548
427593111,427593298,77.51665487077537,6.173892865813968
427593111,427593116,201.79669762662402,36.323405572792325
427593112,427593117,113.85806145075668,20.4944510611362
427593112,618711436,41.659047905615324,7.498628623010758
427593112,295735341,98.20280941188275,7.070602277655558
427593113,427593122,57.09811374585088,10.277660474253159
427593113,427593067,110.76882714996576,8.822295967696387
427593113,12809301892,90.94317370010305,7.243261622132101
427593114,427593121,38.430010644886906,6.917401916079643
427593114,427593119,42.26753512706008,7.608156322870814
427593114,10079431086,44.31459928628849,3.1906511486127713
427593114,427593294,94.72914182178373,6.820498211168429
427593115,427593105,95.83487663080795,17.250277793545433
427593115,427593128,35.42499841373186,6.376499714471735
427593115,427593129,41.92913796636484,7.547244833945671
427593115,427593298,202.06720306942375,36.372096552496274
427593116,427593129,39.47623901258206,7.105723022264772
427593116,427593131,38.57571386655811,6.943628495980459
427593116,427593397,96.26071397023141,17.326928514641654
427593116,427593111,201.79669762662402,36.323405572792325
427593117,427593131,36.67225179734585,6.601005323522253
427593117,427593112,113.85806145075667,20.4944510611362
427593117,10063555312,124.30918543964432,9.900731583688486
427593118,427593293,100.03700206501931,7.642249940585478
427593118,427593109,82.64056193984929,6.313262258341966
427593118,427593078,41.150846395060285,7.4071523511108515
427593118,427593291,37.190503622996395,6.694290652139351
427593119,427593114,42.26753512706008,7.608156322870814
427593119,10079431088,19.149130005588923,3.4468434010060056
427593119,427593293,94.91644203496766,7.251068689871944
427593121,427593122,34.23416703574789,6.162150066434619
427593121,427593114,38.430010644886906,6.917401916079643
427593121,10079431084,36.363776895774514,2.777982807207415
427593122,427593113,57.09811374585088,10.277660474253159
427593122,427593121,34.23416703574789,6.162150066434619
427593122,427593067,93.87228697896343,16.897011656213415
427593124,10079431092,127.11937178899387,22.881486922018897
427593124,426962428,76.31384124730485,6.078093550670298
427593124,427593298,78.02599856475568,6.214460062679656
427593125,10079431088,17.848251298454652,3.2126852337218375
427593125,427593128,40.11322515342344,7.22038052761622
427593125,427593292,95.65460093199705,17.217828167759468
427593125,10079431092,75.05392244268049,13.509706039682486
427593126,427593127,41.97338988777082,7.555210179798748
